,id_model,id_serie,input,output,rep,sMAPE,MAE,MAPE
9,0,23039,12,3,1,0.003015908,102.718457,0.006009553
10,1,23039,12,3,1,0.03632016,1197.269752,0.070086935
11,2,23039,12,3,1,0.00471282,160.2422805,0.009377152
12,0,23039,12,12,2,0.007585495,979.2854492,0.014987487
13,1,23039,12,12,2,0.014660152,1876.732046,0.028791471
14,2,23039,12,12,2,0.006015311,778.580649,0.011928898
15,0,23039,12,3,2,0.003663949,123.3032227,0.007314416
16,1,23039,12,3,2,0.029733534,971.5333054,0.057705473
17,2,23039,12,3,2,0.001967955,66.10974059,0.00389788
0,0,23054,12,12,0,0.012849703,601.5140869,0.025305063
1,1,23054,12,12,0,0.038355158,1750.533512,0.073334224
2,2,23054,12,12,0,0.013965145,652.8606662,0.027257815
3,0,23054,12,3,0,0.009549329,113.9544922,0.018871729
4,1,23054,12,3,0,0.052408121,599.9299176,0.09949981
5,2,23054,12,3,0,0.011083822,132.065231,0.021870504
6,0,23054,12,12,1,0.005367896,241.9105957,0.010629868
7,1,23054,12,12,1,0.021249839,942.7564277,0.041335973
8,2,23054,12,12,1,0.007771639,349.4027494,0.015313054
9,0,23054,12,3,1,0.008045712,97.16640137,0.015945916
10,1,23054,12,3,1,0.042914353,500.9400933,0.082286236
11,2,23054,12,3,1,0.013600297,163.3478882,0.026826323
12,0,23054,12,12,2,0.004487023,198.2863574,0.008852576
13,1,23054,12,12,2,0.006944467,306.0307607,0.013667734
14,2,23054,12,12,2,0.004049215,179.1335959,0.007996826
15,0,23054,12,3,2,0.005140808,59.91572754,0.010229427
16,1,23054,12,3,2,0.023777428,272.0794185,0.046351252
17,2,23054,12,3,2,0.008868897,102.9843468,0.017510649
0,0,23074,12,12,0,0.006533256,1276.462402,0.012918444
1,1,23074,12,12,0,0.04633843,8694.936609,0.088383873
2,2,23074,12,12,0,0.00617828,1208.448026,0.012208707
3,0,23074,12,3,0,0.00777959,380.9796875,0.015741123
4,1,23074,12,3,0,0.037784693,1770.183289,0.072783634
5,2,23074,12,3,0,0.008843914,433.8224674,0.017892503
6,0,23074,12,12,1,0.007407598,1442.668555,0.014979594
7,1,23074,12,12,1,0.043696013,8103.851512,0.083576577
8,2,23074,12,12,1,0.005462216,1059.950581,0.010958818
9,0,23074,12,3,1,0.006165021,306.2949219,0.012217767
10,1,23074,12,3,1,0.052555058,2495.99752,0.099747305
11,2,23074,12,3,1,0.007324146,363.4646861,0.014480737
12,0,23074,12,12,2,0.015642846,3043.826074,0.031861384
13,1,23074,12,12,2,0.043139933,7921.248782,0.082552597
14,2,23074,12,12,2,0.016740439,3261.034843,0.034146721
15,0,23074,12,3,2,0.003468816,169.8640625,0.006888167
16,1,23074,12,3,2,0.044356971,2084.15,0.084769397
17,2,23074,12,3,2,0.006806504,333.3835072,0.013547351
0,0,23120,12,12,0,0.005035215,205.8691406,0.010110478
1,1,23120,12,12,0,0.026343907,1100.665958,0.054142422
2,2,23120,12,12,0,0.012698224,523.207564,0.025773377
3,0,23120,12,3,0,0.002712522,27.52539063,0.005452376
4,1,23120,12,3,0,0.029064057,302.9327124,0.05987693
5,2,23120,12,3,0,0.004566599,46.42599144,0.009182264
6,0,23120,12,12,1,0.0039662,163.3613281,0.007954644
7,1,23120,12,12,1,0.026575696,1122.081207,0.05466278
8,2,23120,12,12,1,0.006998511,289.4344849,0.014120671
9,0,23120,12,3,1,0.00255838,26.05981445,0.005102942
10,1,23120,12,3,1,0.023127775,240.5413788,0.047407148
11,2,23120,12,3,1,0.005820392,59.48138528,0.011734444
12,0,23120,12,12,2,0.003182565,131.7984619,0.006389145
13,1,23120,12,12,2,0.003310481,137.142604,0.006650555
14,2,23120,12,12,2,0.003508327,145.3577982,0.007052233
15,0,23120,12,3,2,0.003230159,33.02990723,0.00646939
16,1,23120,12,3,2,0.015722769,162.9340169,0.031961852
17,2,23120,12,3,2,0.004988182,51.13452381,0.010031835
0,0,23133,12,12,0,0.008303371,1402.880371,0.016436509
1,1,23133,12,12,0,0.013066541,2197.253236,0.025678491
2,2,23133,12,12,0,0.006102382,1033.27205,0.012070913
3,0,23133,12,3,0,0.002883533,122.503418,0.005753849
4,1,23133,12,3,0,0.010917834,458.4134908,0.021565011
5,2,23133,12,3,0,0.001600889,67.90703934,0.003206808
6,0,23133,12,12,1,0.003591252,601.1044922,0.0071897
7,1,23133,12,12,1,0.004351983,724.6322188,0.008622181
8,2,23133,12,12,1,0.004897082,822.2071641,0.009872794
9,0,23133,12,3,1,0.004455469,191.7460938,0.008853383
10,1,23133,12,3,1,0.019880973,841.9989931,0.038959527
11,2,23133,12,3,1,0.003037354,130.7981676,0.006029116
12,0,23133,12,12,2,0.006148779,1012.07666,0.012251033
13,1,23133,12,12,2,0.009381178,1550.902736,0.018975399
14,2,23133,12,12,2,0.006155409,1016.168753,0.012419502
15,0,23133,12,3,2,0.003357351,142.7788086,0.006680646
16,1,23133,12,3,2,0.013902426,585.0824542,0.027397063
17,2,23133,12,3,2,0.003134964,133.3508687,0.00622546
0,0,23225,12,12,0,0.004883051,509.5136719,0.009676207
1,1,23225,12,12,0,0.004278373,448.8508878,0.008591849
2,2,23225,12,12,0,0.006275698,653.8159428,0.012412689
3,0,23225,12,3,0,0.005478694,143.6468164,0.010890596
4,1,23225,12,3,0,0.002477465,65.15155084,0.004936566
5,2,23225,12,3,0,0.004428701,116.2382646,0.008815279
6,0,23225,12,12,1,0.010122066,1053.87998,0.020454285
7,1,23225,12,12,1,0.009591574,998.1117692,0.019430052
8,2,23225,12,12,1,0.009121358,948.7300087,0.018460494
9,0,23225,12,3,1,0.00615349,161.3931641,0.012263813
10,1,23225,12,3,1,0.00302309,79.53677927,0.006000388
11,2,23225,12,3,1,0.001838507,48.53436891,0.003677927
12,0,23225,12,12,2,0.006547861,681.430957,0.013213734
13,1,23225,12,12,2,0.007918756,825.7511108,0.016023444
14,2,23225,12,12,2,0.01031238,1077.970108,0.020898876
15,0,23225,12,3,2,0.006274615,163.4022461,0.012422982
16,1,23225,12,3,2,0.00473217,124.0563026,0.009444926
17,2,23225,12,3,2,0.005204153,135.6698177,0.010279361
0,0,23279,12,12,0,0.023512087,1732.090576,0.048535306
1,1,23279,12,12,0,0.056359854,3837.993697,0.106174093
2,2,23279,12,12,0,0.022300783,1640.820721,0.046150965
3,0,23279,12,3,0,0.022613871,402.9555664,0.046358591
4,1,23279,12,3,0,0.035963169,604.5915288,0.069381379
5,2,23279,12,3,0,0.024826056,443.3779206,0.050988086
6,0,23279,12,12,1,0.018836015,1426.789063,0.038880676
7,1,23279,12,12,1,0.077943417,5385.464188,0.144278421
8,2,23279,12,12,1,0.01632226,1231.876742,0.033535705
9,0,23279,12,3,1,0.016189432,294.3950195,0.032969103
10,1,23279,12,3,1,0.049921848,850.6365143,0.095050872
11,2,23279,12,3,1,0.015906809,289.1726292,0.032381038
12,0,23279,12,12,2,0.019926367,1520.061768,0.038765932
13,1,23279,12,12,2,0.10453818,7363.70069,0.188849505
14,2,23279,12,12,2,0.022894315,1741.401078,0.044384233
15,0,23279,12,3,2,0.008561014,159.0900879,0.017258337
16,1,23279,12,3,2,0.06468225,1119.306518,0.121401579
17,2,23279,12,3,2,0.004134006,76.30687903,0.008314383
0,0,23337,12,12,0,0.029056081,969.7821045,0.056405258
1,1,23337,12,12,0,0.034313649,1139.438295,0.066344508
2,2,23337,12,12,0,0.022305959,749.4042757,0.04358011
3,0,23337,12,3,0,0.001424719,12.24536133,0.002843469
4,1,23337,12,3,0,0.030463913,254.3626261,0.059124794
5,2,23337,12,3,0,0.002114642,18.15598515,0.004218176
6,0,23337,12,12,1,0.009624475,325.515625,0.019019333
7,1,23337,12,12,1,0.018258558,612.1339691,0.035786482
8,2,23337,12,12,1,0.008963882,303.487248,0.017707734
9,0,23337,12,3,1,0.007426476,63.41162109,0.014745573
10,1,23337,12,3,1,0.032731794,272.6350606,0.063384131
11,2,23337,12,3,1,0.003268537,28.0243565,0.006510226
12,0,23337,12,12,2,0.011170203,371.5993652,0.022043239
13,1,23337,12,12,2,0.02315507,757.5969002,0.044739402
14,2,23337,12,12,2,0.01169963,388.6289966,0.023023468
15,0,23337,12,3,2,0.00875487,74.62194824,0.017360913
16,1,23337,12,3,2,0.0145432,123.0779684,0.028658597
17,2,23337,12,3,2,0.003535225,30.24905037,0.007033829
0,0,23360,12,12,0,0.026553495,7295.118164,0.051506599
1,1,23360,12,12,0,0.064542892,17099.26661,0.121008362
2,2,23360,12,12,0,0.022166014,6115.872141,0.043138685
3,0,23360,12,3,0,0.012485805,865.0498047,0.024476714
4,1,23360,12,3,0,0.059373993,3929.966612,0.111953659
5,2,23360,12,3,0,0.007607919,529.4393723,0.014975203
6,0,23360,12,12,1,0.010819445,2954.960938,0.021336561
7,1,23360,12,12,1,0.056887745,14853.10002,0.107297049
8,2,23360,12,12,1,0.014131093,3845.729104,0.027590828
9,0,23360,12,3,1,0.00962439,672.4707031,0.01934513
10,1,23360,12,3,1,0.056235016,3706,0.106390516
11,2,23360,12,3,1,0.005835072,403.8114114,0.011530636
12,0,23360,12,12,2,0.004979816,1328.333984,0.009969362
13,1,23360,12,12,2,0.042621333,10886,0.081331821
14,2,23360,12,12,2,0.007617954,2032.880528,0.015441289
15,0,23360,12,3,2,0.027544441,1921.996094,0.05337807
16,1,23360,12,3,2,0.071973208,4814,0.134145148
17,2,23360,12,3,2,0.022163393,1554.658788,0.043157179
0,0,23372,12,12,0,0.003045283,201.3919922,0.006133694
1,1,23372,12,12,0,0.0384625,2445.13291,0.073965806
2,2,23372,12,12,0,0.003469663,229.5636762,0.006991269
3,0,23372,12,3,0,0.003385631,55.69736328,0.006724116
4,1,23372,12,3,0,0.031727717,507.6175297,0.061474028
5,2,23372,12,3,0,0.002139405,35.23934736,0.004255182
6,0,23372,12,12,1,0.004432575,292.834668,0.008924011
7,1,23372,12,12,1,0.039281479,2485.946198,0.075506827
8,2,23372,12,12,1,0.005282058,349.2313134,0.010675714
9,0,23372,12,3,1,0.001659597,27.62792969,0.003301031
10,1,23372,12,3,1,0.037100324,596.5169385,0.071496189
11,2,23372,12,3,1,0.002228245,37.11224403,0.004444763
12,0,23372,12,12,2,0.007796274,519.4411133,0.015760235
13,1,23372,12,12,2,0.046306876,2925.74508,0.088425251
14,2,23372,12,12,2,0.005755067,382.5605067,0.011633927
15,0,23372,12,3,2,0.002216568,36.61943359,0.004389653
16,1,23372,12,3,2,0.03639034,581.3730481,0.070107134
17,2,23372,12,3,2,0.001968708,32.56634039,0.00389554
0,0,23376,12,12,0,0.007103129,397.727832,0.014387592
1,1,23376,12,12,0,0.021431294,1217.579967,0.043896363
2,2,23376,12,12,0,0.007756888,434.6201522,0.015732022
3,0,23376,12,3,0,0.002018642,27.91098633,0.004050379
4,1,23376,12,3,0,0.011066697,154.4943495,0.022415687
5,2,23376,12,3,0,0.001291092,17.81478175,0.002570104
6,0,23376,12,12,1,0.008846408,498.1175293,0.017916755
7,1,23376,12,12,1,0.012551813,709.4110138,0.025536028
8,2,23376,12,12,1,0.007459102,419.2668654,0.015125273
9,0,23376,12,3,1,0.006343034,88.50756836,0.01282604
10,1,23376,12,3,1,0.009807787,137.3318842,0.019919769
11,2,23376,12,3,1,0.005955753,83.07126724,0.012102776
12,0,23376,12,12,2,0.01342573,768.9808594,0.027298475
13,1,23376,12,12,2,0.012423281,711.3464527,0.025285712
14,2,23376,12,12,2,0.011285386,645.4478725,0.022956541
15,0,23376,12,3,2,0.006261941,87.72431641,0.012664156
16,1,23376,12,3,2,0.010070375,141.6198903,0.020404782
17,2,23376,12,3,2,0.00405004,56.61151211,0.008183271
0,0,23418,12,12,0,0.008531235,1980.124023,0.017248313
1,1,23418,12,12,0,0.014870948,3473.851321,0.030213675
2,2,23418,12,12,0,0.009593976,2229.210256,0.019405611
3,0,23418,12,3,0,0.006627264,382.0888672,0.013371097
4,1,23418,12,3,0,0.016631557,968.6323704,0.03384482
5,2,23418,12,3,0,0.003296128,189.2454545,0.00662168
6,0,23418,12,12,1,0.004303063,1003.100586,0.008643742
7,1,23418,12,12,1,0.010844352,2545.993426,0.021953041
8,2,23418,12,12,1,0.006294398,1470.827879,0.012690796
9,0,23418,12,3,1,0.013411836,762.2714844,0.026470888
10,1,23418,12,3,1,0.013927732,813.5402828,0.028250267
11,2,23418,12,3,1,0.009140195,521.6886214,0.018112966
12,0,23418,12,12,2,0.005353164,1265.821289,0.010825167
13,1,23418,12,12,2,0.005439808,1286.827498,0.010990363
14,2,23418,12,12,2,0.005893101,1392.494327,0.011886329
15,0,23418,12,3,2,0.005019782,289.4882813,0.010097143
16,1,23418,12,3,2,0.015920598,928.3030253,0.032361575
17,2,23418,12,3,2,0.007248311,418.944709,0.014608894
0,0,23431,12,12,0,0.011457462,1551.665039,0.02259972
1,1,23431,12,12,0,0.23845323,26374.28907,0.385012075
2,2,23431,12,12,0,0.013247459,1790.91196,0.026087997
3,0,23431,12,3,0,0.012218815,420.8061523,0.024111276
4,1,23431,12,3,0,0.243045068,6815.964518,0.391010188
5,2,23431,12,3,0,0.011315118,390.031746,0.022332617
6,0,23431,12,12,1,0.017302646,2277.418945,0.033982676
7,1,23431,12,12,1,0.231886251,25204.8994,0.376424043
8,2,23431,12,12,1,0.016602632,2186.786,0.032610507
9,0,23431,12,3,1,0.007911557,269.550293,0.01564587
10,1,23431,12,3,1,0.237371847,6587.63108,0.383652617
11,2,23431,12,3,1,0.006784424,231.4071429,0.013445943
12,0,23431,12,12,2,0.012580615,1615.408691,0.024846647
13,1,23431,12,12,2,0.224737803,23858.50186,0.366985074
14,2,23431,12,12,2,0.014983454,1919.389643,0.029518503
15,0,23431,12,3,2,0.003513271,118.9282227,0.007013833
16,1,23431,12,3,2,0.232330653,6387.378661,0.37702265
17,2,23431,12,3,2,0.003037861,102.8896351,0.006075611
0,0,23464,12,12,0,0.016059102,502.5427246,0.031321124
1,1,23464,12,12,0,0.039971957,1221.483712,0.076414782
2,2,23464,12,12,0,0.013875707,434.934928,0.027153138
3,0,23464,12,3,0,0.004298103,34.65649414,0.008592043
4,1,23464,12,3,0,0.029042666,227.4773416,0.056433176
5,2,23464,12,3,0,0.004307571,34.86922637,0.008663457
6,0,23464,12,12,1,0.043834741,1243.860718,0.083385475
7,1,23464,12,12,1,0.020833115,605.5682938,0.040356275
8,2,23464,12,12,1,0.021353297,619.2613773,0.041350971
9,0,23464,12,3,1,0.00517779,41.73535156,0.010262806
10,1,23464,12,3,1,0.033634133,263.5714757,0.065039988
11,2,23464,12,3,1,0.002086017,16.87878788,0.004145747
12,0,23464,12,12,2,0.022063454,583.7489014,0.042479381
13,1,23464,12,12,2,0.034469353,964.6114375,0.072400846
14,2,23464,12,12,2,0.022582262,597.8282628,0.043574516
15,0,23464,12,3,2,0.007916024,62.20251465,0.015556688
16,1,23464,12,3,2,0.024542166,189.7178671,0.047745798
17,2,23464,12,3,2,0.015615564,121.7737003,0.03056645
0,0,23521,12,12,0,0.007068136,1221.15625,0.014104662
1,1,23521,12,12,0,0.005212947,901.8243361,0.010464123
2,2,23521,12,12,0,0.005512471,949.3223869,0.01091659
3,0,23521,12,3,0,0.005715542,243.7578125,0.011365289
4,1,23521,12,3,0,0.004321231,186.1506309,0.008685235
5,2,23521,12,3,0,0.002297639,98.32441071,0.004584225
6,0,23521,12,12,1,0.010651572,1786.961426,0.020994264
7,1,23521,12,12,1,0.012017474,2062.371229,0.024429778
8,2,23521,12,12,1,0.010772876,1807.095092,0.021227439
9,0,23521,12,3,1,0.005256835,227.3452148,0.010435852
10,1,23521,12,3,1,0.004765518,206.4514479,0.009508664
11,2,23521,12,3,1,0.006624573,285.5617656,0.013098621
12,0,23521,12,12,2,0.016208668,2684.273438,0.031832616
13,1,23521,12,12,2,0.017355201,2970.03083,0.035406406
14,2,23521,12,12,2,0.015929339,2636.70851,0.031268117
15,0,23521,12,3,2,0.006439014,274.4536133,0.012738671
16,1,23521,12,3,2,0.005756095,247.9769156,0.011608786
17,2,23521,12,3,2,0.003298086,141.1501108,0.006513037
0,0,23565,12,12,0,0.078862227,11556.47202,0.184520006
1,1,23565,12,12,0,0.136126296,21202.19505,0.341352229
2,2,23565,12,12,0,0.096264421,14466.67017,0.234334982
3,0,23565,12,3,0,0.098444405,3698.140101,0.171096683
4,1,23565,12,3,0,0.074006345,3101.5047,0.187158345
5,2,23565,12,3,0,0.110777718,4188.517412,0.201609776
6,0,23565,12,12,1,0.053216555,7886.648513,0.119055293
7,1,23565,12,12,1,0.113337972,18046.7292,0.272313132
8,2,23565,12,12,1,0.066738935,10096.18488,0.152020474
9,0,23565,12,3,1,0.050826521,1694.558252,0.122239403
10,1,23565,12,3,1,0.157096224,5912.639199,0.394461291
11,2,23565,12,3,1,0.044431336,1461.711947,0.107261341
12,0,23565,12,12,2,0.073125321,12039.10192,0.16952481
13,1,23565,12,12,2,0.072119504,12038.98066,0.172465289
14,2,23565,12,12,2,0.066750678,11010.37279,0.149984113
15,0,23565,12,3,2,0.136377962,4609.347657,0.335826922
16,1,23565,12,3,2,0.180067824,6657.13127,0.450297516
17,2,23565,12,3,2,0.063514383,2055.890144,0.144946344
0,0,23574,12,12,0,0.072169171,4211.388776,0.134293984
1,1,23574,12,12,0,0.135613633,7471.532491,0.237960728
2,2,23574,12,12,0,0.056599751,3351.513357,0.106107435
3,0,23574,12,3,0,0.026998936,429.8277752,0.052251599
4,1,23574,12,3,0,0.144280214,2061.542092,0.25174479
5,2,23574,12,3,0,0.034737072,548.8845602,0.066585906
6,0,23574,12,12,1,0.041055332,2320.611632,0.076818526
7,1,23574,12,12,1,0.116556885,6136.585138,0.206519129
8,2,23574,12,12,1,0.040901377,2314.676281,0.076484653
9,0,23574,12,3,1,0.017179186,265.1166507,0.033799178
10,1,23574,12,3,1,0.129590867,1800.881358,0.229434383
11,2,23574,12,3,1,0.024718984,378.667216,0.048234681
12,0,23574,12,12,2,0.029447785,1582.447076,0.05828339
13,1,23574,12,12,2,0.090005461,4537.611336,0.162742553
14,2,23574,12,12,2,0.020904798,1139.474714,0.043815945
15,0,23574,12,3,2,0.023859083,356.32659,0.046340877
16,1,23574,12,3,2,0.119278748,1619.945391,0.212619806
17,2,23574,12,3,2,0.017622356,264.4689135,0.034412093
0,0,23610,12,12,0,0.027570204,3804.566222,0.055273214
1,1,23610,12,12,0,0.081808806,10487.82818,0.144194217
2,2,23610,12,12,0,0.022378597,3083.372976,0.042872035
3,0,23610,12,3,0,0.019644169,650.0313464,0.038278652
4,1,23610,12,3,0,0.063714176,2016.178248,0.119597041
5,2,23610,12,3,0,0.020565468,678.2901762,0.040217443
6,0,23610,12,12,1,0.069961269,9505.735103,0.140652463
7,1,23610,12,12,1,0.049353035,6013.480898,0.086854673
8,2,23610,12,12,1,0.056598156,7586.649337,0.113719551
9,0,23610,12,3,1,0.04662615,1625.980142,0.086247968
10,1,23610,12,3,1,0.105157535,3472.909529,0.187111236
11,2,23610,12,3,1,0.049682019,1727.502731,0.092407485
12,0,23610,12,12,2,0.040309278,5640.035029,0.071526286
13,1,23610,12,12,2,0.110740709,14199.3524,0.159474773
14,2,23610,12,12,2,0.039355035,5569.93616,0.075748332
15,0,23610,12,3,2,0.044421865,1739.200038,0.092753301
16,1,23610,12,3,2,0.120815898,4041.69983,0.209549655
17,2,23610,12,3,2,0.026081992,967.9359195,0.049031683
0,0,23622,12,12,0,0.022760099,2868.966849,0.044179654
1,1,23622,12,12,0,0.028392515,3522.817427,0.053629153
2,2,23622,12,12,0,0.021590449,2723.13914,0.041868127
3,0,23622,12,3,0,0.027965712,922.0775041,0.053877398
4,1,23622,12,3,0,0.055655927,1786.936888,0.104993893
5,2,23622,12,3,0,0.031487848,1034.663293,0.060559692
6,0,23622,12,12,1,0.016830094,2134.216462,0.034054086
7,1,23622,12,12,1,0.022537379,2770.666624,0.043495436
8,2,23622,12,12,1,0.01177088,1485.225425,0.023659593
9,0,23622,12,3,1,0.038825957,1203.929216,0.074407992
10,1,23622,12,3,1,0.030497028,953.3060437,0.058847988
11,2,23622,12,3,1,0.036852146,1144.899915,0.070705431
12,0,23622,12,12,2,0.012409228,1520.931466,0.025138371
13,1,23622,12,12,2,0.009474883,1140.532269,0.018638006
14,2,23622,12,12,2,0.010155796,1245.893788,0.02064164
15,0,23622,12,3,2,0.017233094,526.8475545,0.035323295
16,1,23622,12,3,2,0.008502361,256.5497072,0.017153538
17,2,23622,12,3,2,0.018700865,572.5751703,0.038398879
0,0,23634,12,12,0,0.042379068,5293.210895,0.087941211
1,1,23634,12,12,0,0.044272833,5646.854295,0.095052546
2,2,23634,12,12,0,0.033992374,4247.457347,0.070178405
3,0,23634,12,3,0,0.057408362,1825.372255,0.107022802
4,1,23634,12,3,0,0.028089363,931.1764667,0.054885759
5,2,23634,12,3,0,0.052772951,1685.371694,0.098167996
6,0,23634,12,12,1,0.032527176,3987.400586,0.062165253
7,1,23634,12,12,1,0.036030449,4633.62552,0.076740856
8,2,23634,12,12,1,0.026908937,3311.802027,0.051775868
9,0,23634,12,3,1,0.022286689,648.2040405,0.043158113
10,1,23634,12,3,1,0.049117034,1535.832862,0.10373595
11,2,23634,12,3,1,0.013239954,388.5197113,0.025798604
12,0,23634,12,12,2,0.024690285,3082.147699,0.047846847
13,1,23634,12,12,2,0.027137404,3545.205768,0.056834726
14,2,23634,12,12,2,0.018062936,2285.699416,0.035837046
15,0,23634,12,3,2,0.02102638,621.2907055,0.042564256
16,1,23634,12,3,2,0.057385928,1783.710495,0.123577955
17,2,23634,12,3,2,0.027443798,824.5328285,0.057727999
0,0,23636,12,12,0,0.022086124,3527.397315,0.042614297
1,1,23636,12,12,0,0.056682775,8753.710548,0.106685412
2,2,23636,12,12,0,0.027711572,4400.232418,0.053332178
3,0,23636,12,3,0,0.031181383,1251.609939,0.060141977
4,1,23636,12,3,0,0.061647211,2403.48772,0.116013362
5,2,23636,12,3,0,0.022578033,913.8992964,0.044027712
6,0,23636,12,12,1,0.022597835,3426.49895,0.043609623
7,1,23636,12,12,1,0.033103806,4966.915438,0.063320287
8,2,23636,12,12,1,0.018023794,2751.002019,0.035075975
9,0,23636,12,3,1,0.013366884,532.3134556,0.026659212
10,1,23636,12,3,1,0.043586842,1664.327357,0.083460134
11,2,23636,12,3,1,0.003996137,158.6301087,0.007917603
12,0,23636,12,12,2,0.036940594,5661.078535,0.070170411
13,1,23636,12,12,2,0.047478898,7202.852544,0.089560541
14,2,23636,12,12,2,0.033827544,5201.855288,0.064375516
15,0,23636,12,3,2,0.021157981,845.4689306,0.041240753
16,1,23636,12,3,2,0.053921034,2076.847708,0.101797351
17,2,23636,12,3,2,0.013204776,529.5293589,0.025701526
0,0,23653,12,12,0,0.009969211,2460.263365,0.019676402
1,1,23653,12,12,0,0.085511754,19634.51767,0.157539249
2,2,23653,12,12,0,0.010638554,2623.70923,0.020982896
3,0,23653,12,3,0,0.004096444,256.8013281,0.00815022
4,1,23653,12,3,0,0.083644054,4853.528548,0.154357779
5,2,23653,12,3,0,0.005025907,314.4462018,0.009979664
6,0,23653,12,12,1,0.008155033,1977.085077,0.016109518
7,1,23653,12,12,1,0.082988018,18728.88016,0.153207479
8,2,23653,12,12,1,0.006569228,1595.258895,0.013003058
9,0,23653,12,3,1,0.007552403,468.5751256,0.014977551
10,1,23653,12,3,1,0.081644449,4718.498654,0.15095062
11,2,23653,12,3,1,0.007007337,434.9927967,0.013894551
12,0,23653,12,12,2,0.011196347,2680.884683,0.022048637
13,1,23653,12,12,2,0.083970584,18755.21333,0.154857587
14,2,23653,12,12,2,0.010174475,2438.575547,0.020049081
15,0,23653,12,3,2,0.009720243,598.7228663,0.019106351
16,1,23653,12,3,2,0.08093076,4656.563684,0.149653598
17,2,23653,12,3,2,0.008101336,499.8069359,0.015967419
0,0,23679,12,12,0,0.025205435,3692.883352,0.049132335
1,1,23679,12,12,0,0.020544412,3055.235625,0.04162584
2,2,23679,12,12,0,0.021336376,3146.39956,0.042220546
